country,year,infant_mortality,life_expectancy,fertility,population,gdp,continent,region
Brunei,1975,NA,69.32,5.37,160799,3559959840,Asia,South-Eastern Asia
Cambodia,1975,178.2,21.69,5.62,7551988,NA,Asia,South-Eastern Asia
China,1975,62.6,60.78,3.58,905580445,133358210623,Asia,Eastern Asia
Cyprus,1975,NA,73.93,2.35,649755,1930010486,Asia,Western Asia
Georgia,1975,56.6,68.76,2.5,4908265,6194327097,Asia,Western Asia
"Hong Kong, China",1975,NA,73.49,2.81,4355301,34634966188,Asia,Eastern Asia
India,1975,130.3,52.25,5.08,621703641,138111019057,Asia,Southern Asia
Indonesia,1975,97.8,56.04,5.04,130724118,40176101277,Asia,South-Eastern Asia
Iran,1975,105.8,57.1,6.21,32730555,66120533947,Asia,Southern Asia
Iraq,1975,66.2,59.19,6.99,11684585,NA,Asia,Western Asia
Israel,1975,22.4,72.04,3.66,3336760,41334478728,Asia,Western Asia
Japan,1975,10,74.38,2,110804519,2169490717683,Asia,Eastern Asia
Jordan,1975,53.3,64.64,7.6,1985121,2024891600,Asia,Western Asia
Kazakhstan,1975,63.4,64.64,3.25,14136006,NA,Asia,Central Asia
South Korea,1975,22.8,64.26,3.62,34713078,91558614219,Asia,Eastern Asia
Kuwait,1975,40.5,71.39,6.43,1051187,NA,Asia,Western Asia
Kyrgyz Republic,1975,87.9,61.6,4.37,3299001,NA,Asia,Central Asia
Lao,1975,134,45.85,6.06,3047864,NA,Asia,South-Eastern Asia
Lebanon,1975,45.4,66.54,4.44,2575693,NA,Asia,Western Asia
"Macao, China",1975,NA,70.95,1.48,248213,NA,Asia,Eastern Asia
Malaysia,1975,34.2,67.13,4.21,12311782,17535397065,Asia,South-Eastern Asia
Maldives,1975,137.2,51.69,6.98,136434,NA,Asia,Southern Asia
Mongolia,1975,NA,58.22,7.14,1479650,NA,Asia,Eastern Asia
Nepal,1975,159.9,47.05,5.89,13313487,1893654058,Asia,Southern Asia
Oman,1975,114.2,58.2,7.75,882044,4130515114,Asia,Western Asia
Pakistan,1975,129.4,56.68,6.61,66791496,20228597212,Asia,Southern Asia
Philippines,1975,54.4,63.21,5.72,41295129,38511270214,Asia,South-Eastern Asia
Qatar,1975,37.7,70.4,6.47,164333,NA,Asia,Western Asia
Saudi Arabia,1975,93.1,61.67,7.31,7428705,110018966655,Asia,Western Asia
Singapore,1975,14.3,69.26,2.27,2262393,15119171982,Asia,South-Eastern Asia
Sri Lanka,1975,48.7,66.76,3.78,13755990,5041367314,Asia,Southern Asia
Syria,1975,59.1,62.95,7.47,7564000,6859408730,Asia,Western Asia
Tajikistan,1975,106.7,63.08,6.4,3412819,NA,Asia,Central Asia
Thailand,1975,57.6,62.24,4.49,42334954,25393763440,Asia,South-Eastern Asia
Timor-Leste,1975,NA,42.12,4.79,661634,NA,Asia,South-Eastern Asia
Turkey,1975,108.8,58.08,5.01,39185637,99684779523,Asia,Western Asia
Turkmenistan,1975,NA,60.49,5.78,2520002,NA,Asia,Central Asia
United Arab Emirates,1975,45.9,64.3,6.01,531265,29899277858,Asia,Western Asia
Uzbekistan,1975,NA,64.87,5.98,13980997,NA,Asia,Central Asia
West Bank and Gaza,1975,78,61.81,7.61,1321677,NA,Asia,Western Asia
Vietnam,1975,51.8,60.54,5.97,48729397,NA,Asia,South-Eastern Asia
Yemen,1975,181.2,46.05,8.09,6793979,NA,Asia,Western Asia
Armenia,1976,70.8,72.38,2.65,2882831,NA,Asia,Western Asia
Azerbaijan,1976,NA,65.92,3.81,5789050,NA,Asia,Western Asia
Bahrain,1976,35,67.2,5.41,283843,NA,Asia,Western Asia
Bangladesh,1976,143.5,48.92,6.76,72930206,17614771185,Asia,Southern Asia
Bhutan,1976,152.4,48.22,6.69,361862,NA,Asia,Southern Asia
Brunei,1976,NA,69.67,5.13,167283,4277483739,Asia,South-Eastern Asia
Cambodia,1976,166.4,19.04,5.5,7431505,NA,Asia,South-Eastern Asia
China,1976,59.1,60.46,3.25,921688199,131224479253,Asia,Eastern Asia
Cyprus,1976,NA,74.15,2.32,657526,2321151992,Asia,Western Asia
Georgia,1976,55,69,2.46,4942018,6572030155,Asia,Western Asia
"Hong Kong, China",1976,NA,73.78,2.63,4485813,40336855124,Asia,Eastern Asia
India,1976,127.2,52.93,5,636182810,140407948437,Asia,Southern Asia
Indonesia,1976,95.1,56.67,4.93,134010695,42581905063,Asia,South-Eastern Asia
Iran,1976,100.5,57.64,6.24,33739231,77844297523,Asia,Southern Asia
Iraq,1976,63.6,59.35,6.92,12068195,NA,Asia,Western Asia
Israel,1976,20.3,72.33,3.59,3427662,41878380069,Asia,Western Asia
Japan,1976,9.4,74.78,1.94,111992858,2255727628567,Asia,Eastern Asia
Jordan,1976,51.2,65.28,7.52,2039114,2517134034,Asia,Western Asia
Kazakhstan,1976,62.4,64.88,3.18,14304946,NA,Asia,Central Asia
South Korea,1976,19.9,64.62,3.36,35290737,101238554972,Asia,Eastern Asia
Kuwait,1976,38.2,71.85,6.23,1115463,NA,Asia,Western Asia
Kyrgyz Republic,1976,86.1,61.83,4.25,3362961,NA,Asia,Central Asia
Lao,1976,132.6,46.05,6.1,3094940,NA,Asia,South-Eastern Asia
Lebanon,1976,44.6,66.69,4.36,2598362,NA,Asia,Western Asia
"Macao, China",1976,NA,71.29,1.44,245915,NA,Asia,Eastern Asia
Malaysia,1976,32.4,67.5,4.09,12599655,19563161663,Asia,South-Eastern Asia
Maldives,1976,130.3,52.59,6.94,140582,NA,Asia,Southern Asia
Mongolia,1976,NA,58.31,6.97,1520865,NA,Asia,Eastern Asia
Nepal,1976,156.2,47.64,5.87,13608670,1976947117,Asia,Southern Asia
Oman,1976,107.1,59.32,7.89,927439,4978927994,Asia,Western Asia
Pakistan,1976,127.7,57.17,6.61,68818471,21271622035,Asia,Southern Asia
Philippines,1976,54.3,63.32,5.61,42461189,41902815508,Asia,South-Eastern Asia
Qatar,1976,35.8,70.79,6.34,173759,NA,Asia,Western Asia
Saudi Arabia,1976,88.2,62.83,7.31,7845300,124012084323,Asia,Western Asia
Singapore,1976,13,69.62,2.1,2291621,16238161023,Asia,South-Eastern Asia
Sri Lanka,1976,47.3,67.17,3.71,14013610,5209502382,Asia,Southern Asia
Syria,1976,56.4,63.6,7.42,7822610,7611317847,Asia,Western Asia
Tajikistan,1976,104.3,63.34,6.22,3511050,NA,Asia,Central Asia
Thailand,1976,55.2,62.7,4.26,43386846,27762192462,Asia,South-Eastern Asia
Timor-Leste,1976,NA,40.94,4.61,650490,NA,Asia,South-Eastern Asia
Turkey,1976,105.2,58.81,4.87,40100696,110112983274,Asia,Western Asia
Turkmenistan,1976,NA,60.73,5.61,2587417,NA,Asia,Central Asia
United Arab Emirates,1976,41.9,64.87,5.87,622051,34840688594,Asia,Western Asia
Uzbekistan,1976,NA,65.11,5.83,14374729,NA,Asia,Central Asia
West Bank and Gaza,1976,73.7,62.6,7.57,1361612,NA,Asia,Western Asia
Vietnam,1976,50.9,62.07,5.8,49808071,NA,Asia,South-Eastern Asia
Yemen,1976,173.1,47.05,8.28,6994840,NA,Asia,Western Asia
Armenia,1977,68.3,72.44,2.56,2938181,NA,Asia,Western Asia
Azerbaijan,1977,NA,65.8,3.68,5882395,NA,Asia,Western Asia
Bahrain,1977,32.6,67.72,5.28,303236,NA,Asia,Western Asia
Bangladesh,1977,141.4,50.27,6.68,74848466,18085623890,Asia,Southern Asia
Bhutan,1977,147.8,49.22,6.67,374801,NA,Asia,Southern Asia
Brunei,1977,NA,70.01,4.88,173826,4744443736,Asia,South-Eastern Asia
Cambodia,1977,155.4,18.1,5.44,7222050,NA,Asia,South-Eastern Asia
China,1977,55.8,61.94,2.87,936554514,141197539676,Asia,Eastern Asia
Cyprus,1977,NA,74.37,2.31,665528,2700938929,Asia,Western Asia
Georgia,1977,53.5,69.19,2.42,4973542,7025273570,Asia,Western Asia
"Hong Kong, China",1977,NA,74.06,2.44,4633329,45033141351,Asia,Eastern Asia
India,1977,124,53.56,4.92,650907559,150594214556,Asia,Southern Asia
Indonesia,1977,92.5,57.27,4.81,137322122,46259476457,Asia,South-Eastern Asia
Iran,1977,95,57.78,6.29,34814231,76831816865,Asia,Southern Asia
Iraq,1977,61.2,59.26,6.83,12460997,NA,Asia,Western Asia
Israel,1977,18.6,72.62,3.51,3513516,41875043567,Asia,Western Asia
Japan,1977,8.8,75.35,1.89,113067848,2354761694697,Asia,Eastern Asia
Jordan,1977,49.1,65.89,7.46,2091716,2680998094,Asia,Western Asia
Kazakhstan,1977,61.4,65.13,3.11,14461278,NA,Asia,Central Asia
South Korea,1977,17.4,64.95,3.11,35832213,111356972145,Asia,Eastern Asia
Kuwait,1977,36,72.29,6.05,1180939,NA,Asia,Western Asia
Kyrgyz Republic,1977,84.5,62.05,4.15,3426646,NA,Asia,Central Asia
Lao,1977,131.2,46.26,6.14,3131492,NA,Asia,South-Eastern Asia
Lebanon,1977,43.6,66.83,4.27,2606224,NA,Asia,Western Asia
"Macao, China",1977,NA,71.62,1.44,243729,NA,Asia,Eastern Asia
Malaysia,1977,30.5,67.86,3.99,12891715,21080573283,Asia,South-Eastern Asia
Maldives,1977,123.7,53.53,6.93,144645,NA,Asia,Southern Asia
Mongolia,1977,NA,58.36,6.78,1562212,NA,Asia,Eastern Asia
Nepal,1977,152.3,48.28,5.85,13913775,2036591087,Asia,Southern Asia
Oman,1977,100.1,60.45,8.02,977806,5029076787,Asia,Western Asia
Pakistan,1977,126.1,57.63,6.6,70953777,22111361495,Asia,Southern Asia
Philippines,1977,54.2,63.44,5.51,43650333,44250234521,Asia,South-Eastern Asia
Qatar,1977,34,71.15,6.21,182370,NA,Asia,Western Asia
Saudi Arabia,1977,83.4,63.95,7.3,8295384,132697452565,Asia,Western Asia
Singapore,1977,12.3,69.98,1.95,2317796,17449848067,Asia,South-Eastern Asia
Sri Lanka,1977,45.6,67.6,3.63,14274023,5475218413,Asia,Southern Asia
Syria,1977,53.9,64.24,7.36,8088148,7514369603,Asia,Western Asia
Tajikistan,1977,102.5,63.57,6.04,3608761,NA,Asia,Central Asia
Thailand,1977,52.9,63.15,4.03,44416007,30494953638,Asia,South-Eastern Asia
Timor-Leste,1977,NA,40.25,4.51,630151,NA,Asia,South-Eastern Asia
Turkey,1977,101.5,59.55,4.74,41020211,113864169358,Asia,Western Asia
Turkmenistan,1977,106.2,61,5.44,2655036,NA,Asia,Central Asia
United Arab Emirates,1977,38.2,65.41,5.74,722849,42310298856,Asia,Western Asia
Uzbekistan,1977,NA,65.37,5.66,14762133,NA,Asia,Central Asia
West Bank and Gaza,1977,69.8,63.39,7.52,1398295,NA,Asia,Western Asia
Vietnam,1977,49.8,63.58,5.61,50899504,NA,Asia,South-Eastern Asia
Yemen,1977,164.6,48.06,8.47,7226885,NA,Asia,Western Asia
Armenia,1978,65.9,72.53,2.48,2991954,NA,Asia,Western Asia
Azerbaijan,1978,NA,65.68,3.54,5975045,NA,Asia,Western Asia
Bahrain,1978,30.4,68.21,5.16,323511,NA,Asia,Western Asia
Bangladesh,1978,139.1,51.47,6.59,76948378,19364971579,Asia,Southern Asia
Bhutan,1978,143.3,50.21,6.64,387731,NA,Asia,Southern Asia
Brunei,1978,NA,70.33,4.65,180357,5065919390,Asia,South-Eastern Asia
Cambodia,1978,143.3,19.55,5.46,6982522,NA,Asia,South-Eastern Asia
China,1978,52.9,62.15,2.74,950537317,157717651819,Asia,Eastern Asia
Cyprus,1978,NA,74.58,2.31,673252,2911001893,Asia,Western Asia
Georgia,1978,52,69.31,2.38,5004521,7547190094,Asia,Western Asia
"Hong Kong, China",1978,NA,74.35,2.26,4786580,48845400325,Asia,Eastern Asia
India,1978,120.7,54.14,4.84,665936435,159196957387,Asia,Southern Asia
Indonesia,1978,90,57.87,4.68,140665859,50517919166,Asia,South-Eastern Asia
Iran,1978,89.4,57.52,6.35,35977589,71085306304,Asia,Southern Asia
Iraq,1978,58.9,58.94,6.75,12859226,NA,Asia,Western Asia
Israel,1978,17.2,72.9,3.43,3594470,43894054771,Asia,Western Asia
Japan,1978,8.3,75.67,1.84,114054587,2478903353776,Asia,Eastern Asia
Jordan,1978,47.2,66.46,7.39,2146662,3244118237,Asia,Western Asia
Kazakhstan,1978,60.3,65.41,3.05,14610810,NA,Asia,Central Asia
South Korea,1978,15.4,65.31,2.88,36356187,121707854639,Asia,Eastern Asia
Kuwait,1978,33.9,72.72,5.87,1247597,NA,Asia,Western Asia
Kyrgyz Republic,1978,82.8,62.3,4.08,3491143,NA,Asia,Central Asia
Lao,1978,139.6,46.47,6.19,3164146,NA,Asia,South-Eastern Asia
Lebanon,1978,42.6,66.96,4.18,2604875,NA,Asia,Western Asia
"Macao, China",1978,NA,71.94,1.49,242458,NA,Asia,Eastern Asia
Malaysia,1978,28.8,68.21,3.91,13191699,22482860323,Asia,South-Eastern Asia
Maldives,1978,117.7,54.51,6.95,148797,NA,Asia,Southern Asia
Mongolia,1978,121.8,58.4,6.59,1603908,NA,Asia,Eastern Asia
Nepal,1978,148.3,48.94,5.82,14228941,2126318022,Asia,Southern Asia
Oman,1978,92.9,61.57,8.14,1032799,4843326253,Asia,Western Asia
Pakistan,1978,124.7,58.05,6.58,73204087,23891001859,Asia,Southern Asia
Philippines,1978,54,63.6,5.4,44866279,46538902356,Asia,South-Eastern Asia
Qatar,1978,32.4,71.49,6.08,192018,NA,Asia,Western Asia
Saudi Arabia,1978,79,65.01,7.28,8785326,131404162525,Asia,Western Asia
Singapore,1978,12.3,70.34,1.83,2344224,18963876784,Asia,South-Eastern Asia
Sri Lanka,1978,43.7,68.06,3.56,14534087,5784778418,Asia,Southern Asia
Syria,1978,51.5,64.84,7.29,8363346,8170120908,Asia,Western Asia
Tajikistan,1978,101.3,63.81,5.89,3707624,NA,Asia,Central Asia
Thailand,1978,50.8,63.62,3.81,45423442,33634638293,Asia,South-Eastern Asia
Timor-Leste,1978,NA,40.27,4.51,606295,NA,Asia,South-Eastern Asia
Turkey,1978,97.7,60.29,4.61,41953105,115575471186,Asia,Western Asia
Turkmenistan,1978,102.8,61.28,5.28,2723006,NA,Asia,Central Asia
United Arab Emirates,1978,34.8,65.93,5.62,827394,41637732956,Asia,Western Asia
Uzbekistan,1978,NA,65.64,5.48,15148932,NA,Asia,Central Asia
West Bank and Gaza,1978,66,64.18,7.46,1433382,NA,Asia,Western Asia
Vietnam,1978,48.8,64.86,5.42,52015279,NA,Asia,South-Eastern Asia
Yemen,1978,156.1,49.08,8.67,7485921,NA,Asia,Western Asia
Armenia,1979,63.5,72.63,2.42,3044564,NA,Asia,Western Asia
Azerbaijan,1979,NA,65.6,3.41,6068531,NA,Asia,Western Asia
Bahrain,1979,28.5,68.67,5.04,342829,NA,Asia,Western Asia
Bangladesh,1979,136.5,52.44,6.48,79141947,20294806754,Asia,Southern Asia
Bhutan,1979,138.8,51.18,6.6,400378,NA,Asia,Southern Asia
Brunei,1979,NA,70.65,4.43,186786,6208913809,Asia,South-Eastern Asia
Cambodia,1979,130,21.91,5.55,6795102,NA,Asia,South-Eastern Asia
China,1979,50.2,62.95,2.8,964155176,169704193357,Asia,Eastern Asia
Cyprus,1979,21,74.79,2.33,680013,3199353131,Asia,Western Asia
Georgia,1979,50.5,69.37,2.34,5037237,8103444129,Asia,Western Asia
"Hong Kong, China",1979,NA,74.64,2.1,4930298,54530789735,Asia,Eastern Asia
India,1979,117.5,54.65,4.76,681358553,150857929902,Asia,Southern Asia
Indonesia,1979,87.7,58.45,4.56,144053516,54100964303,Asia,South-Eastern Asia
Iran,1979,83.7,56.95,6.42,37256771,66021057538,Asia,Southern Asia
Iraq,1979,56.9,58.44,6.66,13257910,NA,Asia,Western Asia
Israel,1979,16.1,73.19,3.35,3671264,46652707737,Asia,Western Asia
Japan,1979,7.9,76.18,1.8,114993274,2614847450683,Asia,Eastern Asia
Jordan,1979,45.3,67,7.33,2208562,3539983901,Asia,Western Asia
Kazakhstan,1979,59.2,65.71,3,14761509,NA,Asia,Central Asia
South Korea,1979,13.7,65.7,2.69,36889651,129963323122,Asia,Eastern Asia
Kuwait,1979,31.8,73.14,5.7,1315428,NA,Asia,Western Asia
Kyrgyz Republic,1979,80.9,62.57,4.04,3557793,NA,Asia,Central Asia
Lao,1979,137.1,46.69,6.23,3202270,NA,Asia,South-Eastern Asia
Lebanon,1979,41.5,67.08,4.09,2602573,NA,Asia,Western Asia
"Macao, China",1979,NA,72.26,1.56,243073,NA,Asia,Eastern Asia
Malaysia,1979,27,68.56,3.84,13504433,24584805735,Asia,South-Eastern Asia
Maldives,1979,112.1,55.53,7,153285,NA,Asia,Southern Asia
Mongolia,1979,117.4,58.46,6.4,1646291,NA,Asia,Eastern Asia
Nepal,1979,144.3,49.63,5.8,14554356,2176687898,Asia,Southern Asia
Oman,1979,86.1,62.65,8.23,1091855,5053126619,Asia,Western Asia
Pakistan,1979,123.4,58.44,6.56,75575981,24788929769,Asia,Southern Asia
Philippines,1979,53.7,63.81,5.29,46113992,49163545544,Asia,South-Eastern Asia
Qatar,1979,31,71.83,5.95,205244,NA,Asia,Western Asia
Saudi Arabia,1979,74.8,66.03,7.25,9323290,144315366316,Asia,Western Asia
Singapore,1979,12.3,70.68,1.74,2375417,20745905987,Asia,South-Eastern Asia
Sri Lanka,1979,41.6,68.52,3.49,14789300,6155209085,Asia,Southern Asia
Syria,1979,49.1,65.44,7.2,8651904,8466888755,Asia,Western Asia
Tajikistan,1979,100.6,64.04,5.76,3809991,NA,Asia,Central Asia
Thailand,1979,48.9,64.1,3.59,46412310,35441410412,Asia,South-Eastern Asia
Timor-Leste,1979,NA,41.01,4.61,586886,NA,Asia,South-Eastern Asia
Turkey,1979,94,61.03,4.48,42912350,114854149223,Asia,Western Asia
Turkmenistan,1979,99.6,61.58,5.14,2791575,NA,Asia,Central Asia
United Arab Emirates,1979,31.7,66.43,5.52,927303,50349834439,Asia,Western Asia
Uzbekistan,1979,97.7,65.94,5.3,15543520,NA,Asia,Central Asia
West Bank and Gaza,1979,62.5,64.96,7.39,1469730,NA,Asia,Western Asia
Vietnam,1979,47.8,65.84,5.23,53169674,NA,Asia,South-Eastern Asia
Yemen,1979,147.7,50.11,8.84,7765087,NA,Asia,Western Asia
Armenia,1980,61.3,72.72,2.39,3096298,NA,Asia,Western Asia
Azerbaijan,1980,95,65.55,3.29,6163990,NA,Asia,Western Asia
Bahrain,1980,26.8,69.09,4.92,359902,3983298875,Asia,Western Asia
Bangladesh,1980,133.7,53.18,6.36,81364176,20461050013,Asia,Southern Asia
Bhutan,1980,134.3,52.12,6.55,412561,NA,Asia,Southern Asia
Brunei,1980,19,70.95,4.25,193057,5774494578,Asia,South-Eastern Asia
Cambodia,1980,117.3,28.16,5.69,6718241,NA,Asia,South-Eastern Asia
China,1980,48,63.92,2.32,977837433,182941120439,Asia,Eastern Asia
Cyprus,1980,19.4,74.99,2.35,685406,3383419767,Asia,Western Asia
Georgia,1980,49,69.4,2.32,5073241,8474279303,Asia,Western Asia
"Hong Kong, China",1980,NA,74.93,1.97,5053684,60150325771,Asia,Eastern Asia
India,1980,114.3,55.1,4.68,697229745,161019450821,Asia,Southern Asia
Indonesia,1980,85.4,59.01,4.43,147490366,58821272859,Asia,South-Eastern Asia
Iran,1980,78.3,56.24,6.48,38668222,57286706115,Asia,Southern Asia
Iraq,1980,55,57.91,6.57,13653358,NA,Asia,Western Asia
Israel,1980,15.3,73.47,3.28,3744667,49858351835,Asia,Western Asia
Japan,1980,7.4,76.16,1.78,115912104,2688523162545,Asia,Eastern Asia
Jordan,1980,43.5,67.51,7.26,2280670,4212997005,Asia,Western Asia
Kazakhstan,1980,57.8,66.05,2.97,14918991,NA,Asia,Central Asia
South Korea,1980,12.3,66.15,2.52,37451085,128029123166,Asia,Eastern Asia
Kuwait,1980,29.6,73.58,5.52,1384342,NA,Asia,Western Asia
Kyrgyz Republic,1980,78.8,62.89,4.04,3627499,NA,Asia,Central Asia
Lao,1980,134.7,46.91,6.28,3252701,NA,Asia,South-Eastern Asia
Lebanon,1980,40.3,67.21,4,2605294,NA,Asia,Western Asia
"Macao, China",1980,NA,72.57,1.67,246236,NA,Asia,Eastern Asia
Malaysia,1980,25.4,68.89,3.79,13833739,26414956134,Asia,South-Eastern Asia
Maldives,1980,106.8,56.58,7.07,158282,NA,Asia,Southern Asia
Mongolia,1980,113.3,58.56,6.21,1689622,NA,Asia,Eastern Asia
Nepal,1980,140.3,50.32,5.76,14890080,2126201926,Asia,Southern Asia
Oman,1980,79.4,63.7,8.3,1154375,5358105188,Asia,Western Asia
Pakistan,1980,122.1,58.79,6.54,78071984,27321293469,Asia,Southern Asia
Philippines,1980,53.2,64.06,5.18,47396966,51694932893,Asia,South-Eastern Asia
Qatar,1980,29.7,72.14,5.81,223715,NA,Asia,Western Asia
Saudi Arabia,1980,70.7,66.99,7.21,9912917,153723600651,Asia,Western Asia
Singapore,1980,12,71.04,1.82,2414524,22830334872,Asia,South-Eastern Asia
Sri Lanka,1980,39.4,68.97,3.41,15036562,6515044619,Asia,Southern Asia
Syria,1980,46.9,66.01,7.09,8956156,9481493126,Asia,Western Asia
Tajikistan,1980,100.4,64.28,5.66,3917642,NA,Asia,Central Asia
Thailand,1980,47,64.62,3.39,47385325,37274986914,Asia,South-Eastern Asia
Timor-Leste,1980,NA,42.45,4.77,577580,NA,Asia,South-Eastern Asia
Turkey,1980,90.2,61.74,4.36,43905790,112043265797,Asia,Western Asia
Turkmenistan,1980,96.5,61.9,5.01,2861000,NA,Asia,Central Asia
United Arab Emirates,1980,28.9,66.91,5.42,1016789,62370744063,Asia,Western Asia
Uzbekistan,1980,91.8,66.25,5.13,15951899,NA,Asia,Central Asia
West Bank and Gaza,1980,59.2,65.74,7.31,1509484,NA,Asia,Western Asia
Vietnam,1980,46.8,66.49,5.05,54372518,NA,Asia,South-Eastern Asia
Yemen,1980,139.7,51.13,8.99,8059381,NA,Asia,Western Asia
Armenia,1981,59.2,72.73,2.37,3145885,NA,Asia,Western Asia
Azerbaijan,1981,NA,65.61,3.18,6261942,NA,Asia,Western Asia
Bahrain,1981,25.3,69.47,4.8,374125,3771518972,Asia,Western Asia
Bangladesh,1981,130.8,53.72,6.22,83599582,21238978734,Asia,Southern Asia
Bhutan,1981,130,53.05,6.5,423887,115128647,Asia,Southern Asia
Brunei,1981,NA,71.25,4.1,199136,4629601948,Asia,South-Eastern Asia
Cambodia,1981,106.5,38,5.85,6774509,NA,Asia,South-Eastern Asia
China,1981,46.1,64.2,2.71,991553829,192454058701,Asia,Eastern Asia
Cyprus,1981,17.8,75.19,2.39,689173,3468580371,Asia,Western Asia
Georgia,1981,47.6,69.42,2.3,5111792,8920655471,Asia,Western Asia
"Hong Kong, China",1981,NA,75.22,1.85,5152057,65754664876,Asia,Eastern Asia
India,1981,111.3,55.51,4.6,713561406,170690606911,Asia,Southern Asia
Indonesia,1981,83.1,59.57,4.3,150978841,63614142518,Asia,South-Eastern Asia
Iran,1981,73.2,55.62,6.52,40209077,54308583000,Asia,Southern Asia
Iraq,1981,53.3,57.52,6.49,14046273,NA,Asia,Western Asia
Israel,1981,14.6,73.74,3.22,3815270,52424989128,Asia,Western Asia
Japan,1981,6.9,76.57,1.76,116821569,2800818579766,Asia,Eastern Asia
Jordan,1981,41.8,68,7.18,2365665,4411324539,Asia,Western Asia
Kazakhstan,1981,56.3,66.43,2.97,15082185,NA,Asia,Central Asia
South Korea,1981,11.3,66.66,2.38,38046253,135919578695,Asia,Eastern Asia
Kuwait,1981,27.4,74,5.32,1452383,NA,Asia,Western Asia
Kyrgyz Republic,1981,76.4,63.23,4.05,3700312,NA,Asia,Central Asia
Lao,1981,132.3,47.17,6.32,3317570,NA,Asia,South-Eastern Asia
Lebanon,1981,39.1,67.36,3.9,2615753,NA,Asia,Western Asia
"Macao, China",1981,NA,72.88,1.78,252258,NA,Asia,Eastern Asia
Malaysia,1981,23.8,69.22,3.75,14180093,28248669795,Asia,South-Eastern Asia
Maldives,1981,101.9,57.62,7.15,163834,NA,Asia,Southern Asia
Mongolia,1981,109.3,58.73,6.03,1733479,739932438.1,Asia,Eastern Asia
Nepal,1981,136.2,51.06,5.72,15237302,2303569140,Asia,Southern Asia
Oman,1981,72.8,64.69,8.34,1220548,6271505604,Asia,Western Asia
Pakistan,1981,120.7,59.13,6.51,80691701,29485348529,Asia,Southern Asia
Philippines,1981,52.8,64.37,5.08,48715592,53464589598,Asia,South-Eastern Asia
Qatar,1981,28.4,72.45,5.67,248053,NA,Asia,Western Asia
Saudi Arabia,1981,66.8,67.89,7.14,10556936,160934662343,Asia,Western Asia
Singapore,1981,11.4,71.39,1.78,2463245,25278942771,Asia,South-Eastern Asia
Sri Lanka,1981,36.8,69.35,3.32,15274137,6886370991,Asia,Southern Asia
Syria,1981,44.8,66.56,6.98,9277263,10382966156,Asia,Western Asia
Tajikistan,1981,100.4,64.53,5.6,4030104,NA,Asia,Central Asia
Thailand,1981,45.1,65.22,3.2,48336894,39476772126,Asia,South-Eastern Asia
Timor-Leste,1981,NA,44.42,4.96,580556,NA,Asia,South-Eastern Asia
Turkey,1981,86.4,62.45,4.24,44936836,117484813542,Asia,Western Asia
Turkmenistan,1981,93.4,62.24,4.92,2931343,NA,Asia,Central Asia
United Arab Emirates,1981,26.4,67.36,5.34,1093108,65276707224,Asia,Western Asia
Uzbekistan,1981,86.2,66.59,4.97,16375135,NA,Asia,Central Asia
West Bank and Gaza,1981,56.2,66.48,7.2,1553094,NA,Asia,Western Asia
Vietnam,1981,45.8,66.86,4.87,55627743,NA,Asia,South-Eastern Asia
Yemen,1981,131.9,52.13,9.11,8369708,NA,Asia,Western Asia
Armenia,1982,57.1,72.64,2.38,3192877,NA,Asia,Western Asia
Azerbaijan,1982,84.9,65.73,3.09,6362289,NA,Asia,Western Asia
Bahrain,1982,24,69.83,4.69,385950,3486534795,Asia,Western Asia
Bangladesh,1982,127.8,54.15,6.06,85868228,21743716016,Asia,Southern Asia
Bhutan,1982,125.6,53.96,6.46,434385,124563583.7,Asia,Southern Asia
Brunei,1982,12.5,71.54,3.99,205061,4812779345,Asia,South-Eastern Asia
Cambodia,1982,98.1,44.24,6.01,6945053,NA,Asia,South-Eastern Asia
China,1982,44.6,65.28,2.62,1005328574,209967378043,Asia,Eastern Asia
Cyprus,1982,16.3,75.38,2.42,691711,3677448289,Asia,Western Asia
Georgia,1982,46.3,69.46,2.28,5151850,9099205811,Asia,Western Asia
"Hong Kong, China",1982,NA,75.5,1.75,5228813,67674978167,Asia,Eastern Asia
India,1982,108.4,55.86,4.52,730303461,176623357074,Asia,Southern Asia
Indonesia,1982,80.8,60.12,4.17,154506266,64316489536,Asia,South-Eastern Asia
Iran,1982,68.5,55.32,6.52,41862373,61345233936,Asia,Southern Asia
Iraq,1982,51.6,57.41,6.41,14437661,NA,Asia,Western Asia
Israel,1982,14,73.99,3.17,3883547,53373271440,Asia,Western Asia
Japan,1982,6.5,77.08,1.75,117708919,2895391252300,Asia,Eastern Asia
Jordan,1982,40.2,68.45,7.07,2462968,4737101896,Asia,Western Asia
Kazakhstan,1982,54.7,66.84,2.97,15248458,NA,Asia,Central Asia
South Korea,1982,10.5,67.21,2.24,38665964,145875767888,Asia,Eastern Asia
Kuwait,1982,25.2,74.41,5.08,1518855,NA,Asia,Western Asia
Kyrgyz Republic,1982,73.7,63.62,4.07,3775764,NA,Asia,Central Asia
Lao,1982,130,47.45,6.35,3395113,NA,Asia,South-Eastern Asia
Lebanon,1982,37.8,67.52,3.8,2632281,NA,Asia,Western Asia
"Macao, China",1982,NA,73.17,1.88,260921,2616534930,Asia,Eastern Asia
Malaysia,1982,22.4,69.53,3.73,14543585,29926902602,Asia,South-Eastern Asia
